"","X","Y","FFMC","DMC","DC","ISI","temp","RH","wind","rain","area","log.Y","log.DC","log.RH","log.wind","log.area"
"193",2,2,94.8,108.3,647.1,17,24.6,22,4.5,0,8.71,0.693147180559945,6.47404500543367,3.09104245335832,1.50407739677627,2.27315628230323
"194",4,5,92.9,133.3,699.6,9.2,24.3,25,4,0,9.41,1.6094379124341,6.55193711076339,3.2188758248682,1.38629436111989,2.34276688262688
"195",2,2,94.8,108.3,647.1,17,24.6,22,4.5,0,10.01,0.693147180559945,6.47404500543367,3.09104245335832,1.50407739677627,2.39880395073459
"196",2,5,93.9,135.7,586.7,15.1,23.5,36,5.4,0,10.02,1.6094379124341,6.37621661361861,3.58351893845611,1.68639895357023,2.39971180372477
"197",6,5,81.5,9.1,55.2,2.7,5.8,54,5.8,0,10.93,1.6094379124341,4.02891675689965,3.98898404656427,1.75785791755237,2.47905623610982
"198",4,5,92.9,137,706.4,9.2,21.5,15,0.9,0,11.06,1.6094379124341,6.56159627677138,2.70805020110221,-0.105360515657826,2.48989419129904
"199",3,4,91,129.5,692.6,7,13.9,59,6.3,0,11.24,1.38629436111989,6.54189542546633,4.07753744390572,1.84054963339749,2.50470927708418
"200",2,4,63.5,70.8,665.3,0.8,22.6,38,3.6,0,11.32,1.38629436111989,6.50174001956849,3.63758615972639,1.28093384546206,2.51122395810537
"201",1,5,91,129.5,692.6,7,21.6,33,2.2,0,11.53,1.6094379124341,6.54189542546633,3.49650756146648,0.78845736036427,2.52812576890798
"202",6,5,90.1,37.6,83.7,7.2,12.4,54,3.6,0,12.1,1.6094379124341,4.43911560165801,3.98898404656427,1.28093384546206,2.57261223020711
"203",7,4,83.9,8.7,32.1,2.1,8.8,68,2.2,0,13.05,1.38629436111989,3.49953328238302,4.21950770517611,0.78845736036427,2.64262239577975
"204",8,6,91.4,37.9,673.8,5.2,20.2,37,2.7,0,13.7,1.79175946922805,6.51441635067181,3.61091791264422,0.993251773010283,2.68784749378469
"205",5,6,90.6,50.1,100.4,7.8,15.1,64,4,0,13.99,1.79175946922805,4.61907309115708,4.15888308335967,1.38629436111989,2.70738331211451
"206",4,5,92.9,137,706.4,9.2,22.1,34,1.8,0,14.57,1.6094379124341,6.56159627677138,3.52636052461616,0.587786664902119,2.74534598584591
"207",2,2,93.5,139.4,594.2,20.3,22.9,31,7.2,0,15.45,0.693147180559945,6.38889748351888,3.43398720448515,1.97408102602201,2.80032547721138
"208",7,5,91,129.5,692.6,7,20.7,37,2.2,0,17.2,1.6094379124341,6.54189542546633,3.61091791264422,0.78845736036427,2.90142159408275
"209",6,5,92.4,117.9,668,12.2,19.6,33,6.3,0,19.23,1.6094379124341,6.50578406012823,3.49650756146648,1.84054963339749,3.00716665117965
"210",8,3,93.7,80.9,685.2,17.9,23.2,26,4.9,0,23.41,1.09861228866811,6.53116913042435,3.25809653802148,1.58923520511658,3.19499288440487
"211",4,4,90.6,43.7,686.9,6.7,18.4,25,3.1,0,24.23,1.38629436111989,6.53364347853197,3.2188758248682,1.1314021114911,3.22803376265297
"212",7,4,93.5,139.4,594.2,20.3,5.1,96,5.8,0,26,1.38629436111989,6.38889748351888,4.56434819146784,1.75785791755237,3.29583686600433
"213",7,4,94.3,85.1,692.3,15.9,20.1,47,4.9,0,26.13,1.38629436111989,6.54146280594844,3.85014760171006,1.58923520511658,3.30064012667084
"214",7,3,87.6,52.2,103.8,5,11,46,5.8,0,27.35,1.09861228866811,4.65205377188694,3.8286413964891,1.75785791755237,3.34462703017376
"215",4,4,91.7,35.8,80.8,7.8,17,27,4.9,0,28.66,1.38629436111989,4.4042772436087,3.29583686600433,1.58923520511658,3.38979933670979
"216",4,4,91.7,35.8,80.8,7.8,17,27,4.9,0,28.66,1.38629436111989,4.4042772436087,3.29583686600433,1.58923520511658,3.38979933670979
"217",4,4,92.4,124.1,680.7,8.5,16.9,60,1.3,0,29.48,1.38629436111989,6.52458967836874,4.0943445622221,0.262364264467491,3.41707073081845
"218",1,3,88.6,91.8,709.9,7.1,12.4,73,6.3,0,30.32,1.09861228866811,6.56653177293544,4.29045944114839,1.84054963339749,3.4442568711226
"219",4,5,92.9,133.3,699.6,9.2,19.4,19,1.3,0,31.72,1.6094379124341,6.55193711076339,2.94443897916644,0.262364264467491,3.48798651173455
"220",6,5,90.1,39.7,86.6,6.2,15.2,27,3.1,0,31.86,1.6094379124341,4.47278099794235,3.29583686600433,1.1314021114911,3.49225611260912
"221",8,6,90.2,99.6,631.2,6.3,16.2,59,3.1,0,32.07,1.79175946922805,6.44920579978152,4.07753744390572,1.1314021114911,3.4986265269937
"222",3,4,93.3,141.2,713.9,13.9,18.6,49,3.6,0,35.88,1.38629436111989,6.57214267277281,3.89182029811063,1.28093384546206,3.60766939868839
"223",4,3,87.6,52.2,103.8,5,11,46,5.8,0,36.85,1.09861228866811,4.65205377188694,3.8286413964891,1.75785791755237,3.63363097988346
"224",2,2,88.3,150.3,309.9,6.8,13.4,79,3.6,0,37.02,0.693147180559945,5.73947131706471,4.36944785246702,1.28093384546206,3.63811233706028
"225",7,4,90.1,82.9,735.7,6.2,15.4,57,4.5,0,37.71,1.38629436111989,6.60218075368877,4.04305126783455,1.50407739677627,3.65609796458956
"226",4,4,93.5,149.3,728.6,8.1,22.9,39,4.9,0,48.55,1.38629436111989,6.59249643876012,3.66356164612965,1.58923520511658,3.902982260776
"227",7,5,91.7,48.5,696.1,11.1,16.1,44,4,0,49.37,1.6094379124341,6.54692887249235,3.78418963391826,1.38629436111989,3.91939575975756
"228",8,6,92.2,81.8,480.8,11.9,20.1,34,4.5,0,58.3,1.79175946922805,6.17752909018077,3.52636052461616,1.50407739677627,4.08260930600368
"229",4,6,93.5,149.3,728.6,8.1,28.3,26,3.1,0,64.1,1.79175946922805,6.59249643876012,3.25809653802148,1.1314021114911,4.17592454921452
"230",8,6,92.2,81.8,480.8,11.9,16.4,43,4,0,71.3,1.79175946922805,6.17752909018077,3.76120011569356,1.38629436111989,4.28082412916472
"231",4,4,92.9,133.3,699.6,9.2,26.4,21,4.5,0,88.49,1.38629436111989,6.55193711076339,3.04452243772342,1.50407739677627,4.49412688719477
"232",1,5,93.5,149.3,728.6,8.1,27.8,27,3.1,0,95.18,1.6094379124341,6.59249643876012,3.29583686600433,1.1314021114911,4.56622143584952
"233",6,4,91,129.5,692.6,7,18.7,43,2.7,0,103.39,1.38629436111989,6.54189542546633,3.76120011569356,0.993251773010283,4.64813388542021
"234",9,4,84.4,73.4,671.9,3.2,24.3,36,3.1,0,105.66,1.38629436111989,6.51159673019427,3.58351893845611,1.1314021114911,4.66964620517246
"235",4,5,92.5,121.1,674.4,8.6,17.7,25,3.1,0,154.88,1.6094379124341,6.51530510795147,3.2188758248682,1.1314021114911,5.04908648047051
"236",8,6,91.4,142.4,601.4,10.6,19.6,41,5.8,0,196.48,1.79175946922805,6.40092167648568,3.71357206670431,1.75785791755237,5.28563731339066
"237",2,2,92.5,121.1,674.4,8.6,18.2,46,1.8,0,200.94,0.693147180559945,6.51530510795147,3.8286413964891,0.587786664902119,5.30797062357617
"238",1,2,91,129.5,692.6,7,18.8,40,2.2,0,212.88,0.693147180559945,6.54189542546633,3.68887945411394,0.78845736036427,5.36541511008053
"239",6,5,92.5,121.1,674.4,8.6,25.1,27,4,0,1090.84,1.6094379124341,6.51530510795147,3.29583686600433,1.38629436111989,6.99561962542321
"240",7,5,81.9,3,7.9,3.5,13.4,75,1.8,0,0,1.6094379124341,2.18605127673809,4.31748811353631,0.587786664902119,0
"241",6,3,88,17.2,43.5,3.8,15.2,51,2.7,0,0,1.09861228866811,3.79548918917219,3.93182563272433,0.993251773010283,0
"242",4,4,83,23.3,85.3,2.3,16.7,20,3.1,0,0,1.38629436111989,4.45782959808938,2.99573227355399,1.1314021114911,0
"243",2,4,94.2,122.3,589.9,12.9,15.4,66,4,0,10.13,1.38629436111989,6.38164679835163,4.18965474202643,1.38629436111989,2.40964416528745
"244",7,4,91.8,175.1,700.7,13.8,21.9,73,7.6,1,0,1.38629436111989,6.55350596225824,4.29045944114839,2.02814824729229,0
"245",2,4,91.8,175.1,700.7,13.8,22.4,54,7.6,0,2.87,1.38629436111989,6.55350596225824,3.98898404656427,2.02814824729229,1.35325450704169
"246",3,4,91.8,175.1,700.7,13.8,26.8,38,6.3,0,0.76,1.38629436111989,6.55350596225824,3.63758615972639,1.84054963339749,0.56531380905006
"247",5,4,91.8,175.1,700.7,13.8,25.7,39,5.4,0,0.09,1.38629436111989,6.55350596225824,3.66356164612965,1.68639895357023,0.0861776962410524
"248",2,4,92.2,91.6,503.6,9.6,20.7,70,2.2,0,0.75,1.38629436111989,6.22376603620696,4.24849524204936,0.78845736036427,0.559615787935423
"249",8,6,93.1,157.3,666.7,13.5,28.7,28,2.7,0,0,1.79175946922805,6.50383897086382,3.3322045101752,0.993251773010283,0
"250",3,4,93.1,157.3,666.7,13.5,21.7,40,0.4,0,2.47,1.38629436111989,6.50383897086382,3.68887945411394,-0.916290731874155,1.24415459395877
"251",8,5,93.1,157.3,666.7,13.5,26.8,25,3.1,0,0.68,1.6094379124341,6.50383897086382,3.2188758248682,1.1314021114911,0.518793793415168
"252",8,5,93.1,157.3,666.7,13.5,24,36,3.1,0,0.24,1.6094379124341,6.50383897086382,3.58351893845611,1.1314021114911,0.215111379616945
"253",6,5,93.1,157.3,666.7,13.5,22.1,37,3.6,0,0.21,1.6094379124341,6.50383897086382,3.61091791264422,1.28093384546206,0.19062035960865
"254",7,4,91.9,109.2,565.5,8,21.4,38,2.7,0,1.52,1.38629436111989,6.33947708046806,3.63758615972639,0.993251773010283,0.924258901523332
"255",6,3,91.6,138.1,621.7,6.3,18.9,41,3.1,0,10.34,1.09861228866811,6.43406486187841,3.71357206670431,1.1314021114911,2.42833629829961
"256",2,5,87.5,77,694.8,5,22.3,46,4,0,0,1.6094379124341,6.54506226271784,3.8286413964891,1.38629436111989,0
"257",8,6,94.2,117.2,581.1,11,23.9,41,2.2,0,8.02,1.79175946922805,6.36664225427769,3.71357206670431,0.78845736036427,2.19944433407453
"258",4,3,94.2,117.2,581.1,11,21.4,44,2.7,0,0.68,1.09861228866811,6.36664225427769,3.78418963391826,0.993251773010283,0.518793793415168
"259",3,4,91.8,170.9,692.3,13.7,20.6,59,0.9,0,0,1.38629436111989,6.54146280594844,4.07753744390572,-0.105360515657826,0
"260",7,4,91.8,170.9,692.3,13.7,23.7,40,1.8,0,1.38,1.38629436111989,6.54146280594844,3.68887945411394,0.587786664902119,0.867100487683383
"261",2,4,93.6,97.9,542,14.4,28.3,32,4,0,8.85,1.38629436111989,6.29710931993394,3.46573590279973,1.38629436111989,2.287471455184
"262",3,4,91.6,112.4,573,8.9,11.2,84,7.6,0,3.3,1.38629436111989,6.35262939631957,4.43081679884331,2.02814824729229,1.45861502269952
"263",2,4,91.6,112.4,573,8.9,21.4,42,3.1,0,4.25,1.38629436111989,6.35262939631957,3.73766961828337,1.1314021114911,1.65822807660353
"264",6,3,91.1,141.1,629.1,7.1,19.3,39,3.6,0,1.56,1.09861228866811,6.44587853694801,3.66356164612965,1.28093384546206,0.940007258491471
"265",4,4,94.3,167.6,684.4,13,21.8,53,3.1,0,6.54,1.38629436111989,6.53000260944051,3.97029191355212,1.1314021114911,2.02022218201986
"266",4,4,93.7,102.2,550.3,14.6,22.1,54,7.6,0,0.79,1.38629436111989,6.31227912559564,3.98898404656427,2.02814824729229,0.582215619852664
"267",6,5,94.3,131.7,607.1,22.7,19.4,55,4,0,0.17,1.6094379124341,6.41033934212606,4.00733318523247,1.38629436111989,0.157003748809665
"268",2,2,92.1,152.6,658.2,14.3,23.7,24,3.1,0,0,0.693147180559945,6.49102697859526,3.17805383034795,1.1314021114911,0
"269",3,4,92.1,152.6,658.2,14.3,21,32,3.1,0,0,1.38629436111989,6.49102697859526,3.46573590279973,1.1314021114911,0
"270",4,4,92.1,152.6,658.2,14.3,19.1,53,2.7,0,4.4,1.38629436111989,6.49102697859526,3.97029191355212,0.993251773010283,1.68639895357023
"271",2,2,92.1,152.6,658.2,14.3,21.8,56,3.1,0,0.52,0.693147180559945,6.49102697859526,4.02535169073515,1.1314021114911,0.418710334858185
"272",8,6,92.1,152.6,658.2,14.3,20.1,58,4.5,0,9.27,1.79175946922805,6.49102697859526,4.06044301054642,1.50407739677627,2.32922702394047
"273",2,5,92.1,152.6,658.2,14.3,20.2,47,4,0,3.09,1.6094379124341,6.49102697859526,3.85014760171006,1.38629436111989,1.40854497005471
"274",4,6,84.4,27.2,353.5,6.8,4.8,57,8.5,0,8.98,1.79175946922805,5.87070834597218,4.04305126783455,2.14006616349627,2.30058309032337
"275",8,6,84,27.8,354.6,5.3,5.1,61,8,0,11.19,1.79175946922805,5.87380650363975,4.11087386417331,2.07944154167984,2.50061594349318
"276",4,6,84.6,26.4,352,2,5.1,61,4.9,0,5.38,1.79175946922805,5.8664680569333,4.11087386417331,1.58923520511658,1.8531680973567
"277",4,4,85.4,25.4,349.7,2.6,4.6,21,8.5,0,17.85,1.38629436111989,5.85993115714613,3.04452243772342,2.14006616349627,2.93651291389402
"278",3,4,85.4,25.4,349.7,2.6,4.6,21,8.5,0,10.73,1.38629436111989,5.85993115714613,3.04452243772342,2.14006616349627,2.46214966266538
"279",4,4,85.4,25.4,349.7,2.6,4.6,21,8.5,0,22.03,1.38629436111989,5.85993115714613,3.04452243772342,2.14006616349627,3.13679771383259
"280",4,4,85.4,25.4,349.7,2.6,4.6,21,8.5,0,9.77,1.38629436111989,5.85993115714613,3.04452243772342,2.14006616349627,2.3767644911683
"281",4,6,84.7,26.7,352.6,4.1,2.2,59,4.9,0,9.27,1.79175946922805,5.86816633076349,4.07753744390572,1.58923520511658,2.32922702394047
"282",6,5,85.4,25.4,349.7,2.6,5.1,24,8.5,0,24.77,1.6094379124341,5.85993115714613,3.17805383034795,2.14006616349627,3.24921102466427
"283",6,3,84.9,27.5,353.5,3.4,4.2,51,4,0,0,1.09861228866811,5.87070834597218,3.93182563272433,1.38629436111989,0
"284",3,4,86.9,6.6,18.7,3.2,8.8,35,3.1,0,1.1,1.38629436111989,2.98061863574394,3.55534806148941,1.1314021114911,0.741937344729377
"285",5,4,85.2,4.9,15.8,6.3,7.5,46,8,0,24.24,1.38629436111989,2.82137888640921,3.8286413964891,2.07944154167984,3.22843003767301
"286",2,5,93.9,169.7,411.8,12.3,23.4,40,6.3,0,0,1.6094379124341,6.02296321416735,3.68887945411394,1.84054963339749,0
"287",7,6,91.2,183.1,437.7,12.5,12.6,90,7.6,0.2,0,1.79175946922805,6.08381580817217,4.49980967033027,2.02814824729229,0
"288",7,4,91.6,104.2,474.9,9,22.1,49,2.7,0,0,1.38629436111989,6.16520774812706,3.89182029811063,0.993251773010283,0
"289",7,4,91.6,104.2,474.9,9,24.2,32,1.8,0,0,1.38629436111989,6.16520774812706,3.46573590279973,0.587786664902119,0
"290",7,4,91.6,104.2,474.9,9,24.3,30,1.8,0,0,1.38629436111989,6.16520774812706,3.40119738166216,0.587786664902119,0
"291",2,5,91.6,104.2,474.9,9,18.7,53,1.8,0,0,1.6094379124341,6.16520774812706,3.97029191355212,0.587786664902119,0
"292",9,4,91.6,104.2,474.9,9,25.3,39,0.9,0,8,1.38629436111989,6.16520774812706,3.66356164612965,-0.105360515657826,2.19722457733622
"293",4,5,91.6,100.2,466.3,6.3,22.9,40,1.3,0,2.64,1.6094379124341,6.14697144970638,3.68887945411394,0.262364264467491,1.29198368164865
"294",7,6,93.1,180.4,430.8,11,26.9,28,5.4,0,86.45,1.79175946922805,6.06796251808071,3.3322045101752,1.68639895357023,4.47106720146461
"295",8,6,92.3,88.8,440.9,8.5,17.1,67,3.6,0,6.57,1.79175946922805,6.09108361213669,4.20469261939097,1.28093384546206,2.02419306744936
"296",7,5,93.1,180.4,430.8,11,22.2,48,1.3,0,0,1.6094379124341,6.06796251808071,3.87120101090789,0.262364264467491,0
"297",6,4,90.4,89.5,290.8,6.4,14.3,46,1.8,0,0.9,1.38629436111989,5.67606863608869,3.8286413964891,0.587786664902119,0.641853886172395
"298",8,6,90.4,89.5,290.8,6.4,15.4,45,2.2,0,0,1.79175946922805,5.67606863608869,3.80666248977032,0.78845736036427,0
"299",8,6,91.2,147.8,377.2,12.7,19.6,43,4.9,0,0,1.79175946922805,5.93542315622436,3.76120011569356,1.58923520511658,0
"300",6,5,53.4,71,233.8,0.4,10.6,90,2.7,0,0,1.6094379124341,5.45873408795394,4.49980967033027,0.993251773010283,0
"301",6,5,90.4,93.3,298.1,7.5,20.7,25,4.9,0,0,1.6094379124341,5.7007779656359,3.2188758248682,1.58923520511658,0
"302",6,5,90.4,93.3,298.1,7.5,19.1,39,5.4,0,3.52,1.6094379124341,5.7007779656359,3.66356164612965,1.68639895357023,1.50851199384414
"303",3,6,91.1,94.1,232.1,7.1,19.2,38,4.5,0,0,1.79175946922805,5.45146754604171,3.63758615972639,1.50407739677627,0
"304",3,6,91.1,94.1,232.1,7.1,19.2,38,4.5,0,0,1.79175946922805,5.45146754604171,3.63758615972639,1.50407739677627,0
"305",6,5,85.1,28,113.8,3.5,11.3,94,4.9,0,0,1.6094379124341,4.74319148388547,4.54329478227,1.58923520511658,0
"306",1,4,89.6,84.1,714.3,5.7,19,52,2.2,0,0,1.38629436111989,6.57270203511434,3.95124371858143,0.78845736036427,0
"307",7,4,89.6,84.1,714.3,5.7,17.1,53,5.4,0,0.41,1.38629436111989,6.57270203511434,3.97029191355212,1.68639895357023,0.343589704390077
"308",3,4,89.6,84.1,714.3,5.7,23.8,35,3.6,0,5.18,1.38629436111989,6.57270203511434,3.55534806148941,1.28093384546206,1.8213182714696
"309",2,4,92.4,105.8,758.1,9.9,16,45,1.8,0,0,1.38629436111989,6.63213352102272,3.80666248977032,0.587786664902119,0
"310",2,4,92.4,105.8,758.1,9.9,24.9,27,2.2,0,0,1.38629436111989,6.63213352102272,3.29583686600433,0.78845736036427,0
"311",7,4,92.4,105.8,758.1,9.9,25.3,27,2.7,0,0,1.38629436111989,6.63213352102272,3.29583686600433,0.993251773010283,0
"312",6,3,92.4,105.8,758.1,9.9,24.8,28,1.8,0,14.29,1.09861228866811,6.63213352102272,3.3322045101752,0.587786664902119,2.72719901994097
"313",2,4,50.4,46.2,706.6,0.4,12.2,78,6.3,0,0,1.38629436111989,6.56187896228563,4.35670882668959,1.84054963339749,0
"314",6,5,92.6,115.4,777.1,8.8,24.3,27,4.9,0,0,1.6094379124341,6.65685505062288,3.29583686600433,1.58923520511658,0
"315",4,4,92.6,115.4,777.1,8.8,19.7,41,1.8,0,1.58,1.38629436111989,6.65685505062288,3.71357206670431,0.587786664902119,0.947789398933526
"316",3,4,91.2,134.7,817.5,7.2,18.5,30,2.7,0,0,1.38629436111989,6.70747339681119,3.40119738166216,0.993251773010283,0
"317",4,5,92.4,96.2,739.4,8.6,18.6,24,5.8,0,0,1.6094379124341,6.60719058069934,3.17805383034795,1.75785791755237,0
"318",4,4,92.4,96.2,739.4,8.6,19.2,24,4.9,0,3.78,1.38629436111989,6.60719058069934,3.17805383034795,1.58923520511658,1.56444054650336
"319",6,5,92.8,119,783.5,7.5,21.6,27,2.2,0,0,1.6094379124341,6.66504657217309,3.29583686600433,0.78845736036427,0
"320",5,4,92.8,119,783.5,7.5,21.6,28,6.3,0,4.41,1.38629436111989,6.66504657217309,3.3322045101752,1.84054963339749,1.68824909285839
"321",6,3,92.8,119,783.5,7.5,18.9,34,7.2,0,34.36,1.09861228866811,6.66504657217309,3.52636052461616,1.97408102602201,3.56558123776944
"322",1,4,92.8,119,783.5,7.5,16.8,28,4,0,7.21,1.38629436111989,6.66504657217309,3.3322045101752,1.38629436111989,2.10535292346434
"323",6,5,92.8,119,783.5,7.5,16.8,28,4,0,1.01,1.6094379124341,6.66504657217309,3.3322045101752,1.38629436111989,0.698134722070984
"324",3,5,90.7,136.9,822.8,6.8,12.9,39,2.7,0,2.18,1.6094379124341,6.71392778200198,3.66356164612965,0.993251773010283,1.15688119679209
"325",6,5,88.1,53.3,726.9,5.4,13.7,56,1.8,0,4.42,1.6094379124341,6.59016367612421,4.02535169073515,0.587786664902119,1.69009581545155
"326",1,4,92.2,102.3,751.5,8.4,24.2,27,3.1,0,0,1.38629436111989,6.62340099662303,3.29583686600433,1.1314021114911,0
"327",5,4,92.2,102.3,751.5,8.4,24.1,27,3.1,0,0,1.38629436111989,6.62340099662303,3.29583686600433,1.1314021114911,0
"328",6,5,92.2,102.3,751.5,8.4,21.2,32,2.2,0,0,1.6094379124341,6.62340099662303,3.46573590279973,0.78845736036427,0
"329",6,5,92.2,102.3,751.5,8.4,19.7,35,1.8,0,0,1.6094379124341,6.62340099662303,3.55534806148941,0.587786664902119,0
"330",4,3,92.2,102.3,751.5,8.4,23.5,27,4,0,3.33,1.09861228866811,6.62340099662303,3.29583686600433,1.38629436111989,1.4655675420144
"331",3,3,92.2,102.3,751.5,8.4,24.2,27,3.1,0,6.58,1.09861228866811,6.62340099662303,3.29583686600433,1.1314021114911,2.02551319965428
"332",7,4,91.2,124.4,795.3,8.5,21.5,28,4.5,0,15.64,1.38629436111989,6.6799759992634,3.3322045101752,1.50407739677627,2.81180943539306
"333",4,4,91.2,124.4,795.3,8.5,17.1,41,2.2,0,11.22,1.38629436111989,6.6799759992634,3.71357206670431,0.78845736036427,2.50307395374345
"334",1,4,92.1,87.7,721.1,9.5,18.1,54,3.1,0,2.13,1.38629436111989,6.58216363345714,3.98898404656427,1.1314021114911,1.14103300455206
"335",2,3,91.6,108.4,764,6.2,18,51,5.4,0,0,1.09861228866811,6.63987583382654,3.93182563272433,1.68639895357023,0
"336",4,3,91.6,108.4,764,6.2,9.8,86,1.8,0,0,1.09861228866811,6.63987583382654,4.45434729625351,0.587786664902119,0
"337",7,4,91.6,108.4,764,6.2,19.3,44,2.2,0,0,1.38629436111989,6.63987583382654,3.78418963391826,0.78845736036427,0
"338",6,3,91.6,108.4,764,6.2,23,34,2.2,0,56.04,1.09861228866811,6.63987583382654,3.52636052461616,0.78845736036427,4.04375277610604
"339",8,6,91.6,108.4,764,6.2,22.7,35,2.2,0,7.48,1.79175946922805,6.63987583382654,3.55534806148941,0.78845736036427,2.13771044980381
"340",2,4,91.6,108.4,764,6.2,20.4,41,1.8,0,1.47,1.38629436111989,6.63987583382654,3.71357206670431,0.587786664902119,0.904218150639886
"341",2,5,91.6,108.4,764,6.2,19.3,44,2.2,0,3.93,1.6094379124341,6.63987583382654,3.78418963391826,0.78845736036427,1.5953389880546
"342",8,6,91.9,111.7,770.3,6.5,15.7,51,2.2,0,0,1.79175946922805,6.64807740293995,3.93182563272433,0.78845736036427,0
"343",6,3,91.5,130.1,807.1,7.5,20.6,37,1.8,0,0,1.09861228866811,6.6946858132394,3.61091791264422,0.587786664902119,0
"344",8,6,91.5,130.1,807.1,7.5,15.9,51,4.5,0,2.18,1.79175946922805,6.6946858132394,3.93182563272433,1.50407739677627,1.15688119679209
"345",6,3,91.5,130.1,807.1,7.5,12.2,66,4.9,0,6.1,1.09861228866811,6.6946858132394,4.18965474202643,1.58923520511658,1.96009478404727
"346",2,2,91.5,130.1,807.1,7.5,16.8,43,3.1,0,5.83,0.693147180559945,6.6946858132394,3.76120011569356,1.1314021114911,1.9213246735827
"347",1,4,91.5,130.1,807.1,7.5,21.3,35,2.2,0,28.19,1.38629436111989,6.6946858132394,3.55534806148941,0.78845736036427,3.37382618486602
"348",5,4,92.1,99,745.3,9.6,10.1,75,3.6,0,0,1.38629436111989,6.61512766413734,4.31748811353631,1.28093384546206,0
"349",3,4,92.1,99,745.3,9.6,17.4,57,4.5,0,0,1.38629436111989,6.61512766413734,4.04305126783455,1.50407739677627,0
"350",5,4,92.1,99,745.3,9.6,12.8,64,3.6,0,1.64,1.38629436111989,6.61512766413734,4.15888308335967,1.28093384546206,0.970778917158225
"351",5,4,92.1,99,745.3,9.6,10.1,75,3.6,0,3.71,1.38629436111989,6.61512766413734,4.31748811353631,1.28093384546206,1.54968790802833
"352",4,4,92.1,99,745.3,9.6,15.4,53,6.3,0,7.31,1.38629436111989,6.61512766413734,3.97029191355212,1.84054963339749,2.11745960886736
"353",7,4,92.1,99,745.3,9.6,20.6,43,3.6,0,2.03,1.38629436111989,6.61512766413734,3.76120011569356,1.28093384546206,1.10856261952128
"354",7,4,92.1,99,745.3,9.6,19.8,47,2.7,0,1.72,1.38629436111989,6.61512766413734,3.85014760171006,0.993251773010283,1.00063188030791
"355",7,4,92.1,99,745.3,9.6,18.7,50,2.2,0,5.97,1.38629436111989,6.61512766413734,3.91202300542815,0.78845736036427,1.94161522477243
"356",4,4,92.1,99,745.3,9.6,20.8,35,4.9,0,13.06,1.38629436111989,6.61512766413734,3.55534806148941,1.58923520511658,2.64333388638252
"357",4,4,92.1,99,745.3,9.6,20.8,35,4.9,0,1.26,1.38629436111989,6.61512766413734,3.55534806148941,1.58923520511658,0.815364813284194
"358",6,3,92.5,122,789.7,10.2,15.9,55,3.6,0,0,1.09861228866811,6.67291862907688,4.00733318523247,1.28093384546206,0
"359",6,3,92.5,122,789.7,10.2,19.7,39,2.7,0,0,1.09861228866811,6.67291862907688,3.66356164612965,0.993251773010283,0
"360",1,4,92.5,122,789.7,10.2,21.1,39,2.2,0,8.12,1.38629436111989,6.67291862907688,3.66356164612965,0.78845736036427,2.21046980408624
"361",6,5,92.5,122,789.7,10.2,18.4,42,2.2,0,1.09,1.6094379124341,6.67291862907688,3.73766961828337,0.78845736036427,0.73716406597672
"362",4,3,92.5,122,789.7,10.2,17.3,45,4,0,3.94,1.09861228866811,6.67291862907688,3.80666248977032,1.38629436111989,1.59736533119983
"363",7,4,88.2,55.2,732.3,11.6,15.2,64,3.1,0,0.52,1.38629436111989,6.59755489509975,4.15888308335967,1.1314021114911,0.418710334858185
"364",4,3,91.9,111.7,770.3,6.5,15.9,53,2.2,0,2.93,1.09861228866811,6.64807740293995,3.97029191355212,0.78845736036427,1.36863942588117
"365",6,5,91.9,111.7,770.3,6.5,21.1,35,2.7,0,5.65,1.6094379124341,6.64807740293995,3.55534806148941,0.993251773010283,1.89461685466776
"366",6,5,91.9,111.7,770.3,6.5,19.6,45,3.1,0,20.03,1.6094379124341,6.64807740293995,3.80666248977032,1.1314021114911,3.04594998971461
"367",4,5,91.1,132.3,812.1,12.5,15.9,38,5.4,0,1.75,1.6094379124341,6.70085410321379,3.63758615972639,1.68639895357023,1.01160091167848
"368",4,5,91.1,132.3,812.1,12.5,16.4,27,3.6,0,0,1.6094379124341,6.70085410321379,3.29583686600433,1.28093384546206,0
"369",6,5,91.2,94.3,744.4,8.4,16.8,47,4.9,0,12.64,1.6094379124341,6.61392098704516,3.85014760171006,1.58923520511658,2.61300665241532
"370",4,5,91,276.3,825.1,7.1,13.8,77,7.6,0,0,1.6094379124341,6.71671583156846,4.34380542185368,2.02814824729229,0
"371",7,4,91,276.3,825.1,7.1,13.8,77,7.6,0,11.06,1.38629436111989,6.71671583156846,4.34380542185368,2.02814824729229,2.48989419129904
"372",3,4,91.9,133.6,520.5,8,14.2,58,4,0,0,1.38629436111989,6.25670927444083,4.06044301054642,1.38629436111989,0
"373",4,5,92,203.2,664.5,8.1,10.4,75,0.9,0,0,1.6094379124341,6.50053863783517,4.31748811353631,-0.105360515657826,0
"374",5,4,94.8,222.4,698.6,13.9,20.3,42,2.7,0,0,1.38629436111989,6.55050874314445,3.73766961828337,0.993251773010283,0
"375",6,5,90.3,290,855.3,7.4,10.3,78,4,0,18.3,1.6094379124341,6.75262078203215,4.35670882668959,1.38629436111989,2.96010509591084
"376",6,5,91.2,94.3,744.4,8.4,15.4,57,4.9,0,39.35,1.6094379124341,6.61392098704516,4.04305126783455,1.58923520511658,3.69759139471596
